final_day_rank,kkt_id,date,final_day_anomaly_score,best_day_score,mean_day_score,total_sum,n_bills,total_ecash,ecash_fraction,explanation
119,363b610cc7dbbad3145cc349e8729108,2023-10-15,1.0,1.0,1.0,22028.85,69.0,22028.85,1.0,total_items__roll7_rel_jump=535969632.00; total_items__roll14_rel_jump=474959744.00; n_bills__roll7_rel_jump=206323536.00; n_bills__roll14_rel_jump=182007248.00; total_items__roll14_z=176628256.00; total_items__roll7_z=172375856.00; n_bills__roll14_z=60493848.00; n_bills__roll7_z=59173908.00; n_bills__roll14_mean=-0.38; n_bills__roll7_mean=-0.37 || total_items__roll7_rel_jump=535969632.00; total_items__roll14_rel_jump=474959744.00; n_bills__roll7_rel_jump=206323536.00; n_bills__roll14_rel_jump=182007248.00; total_items__roll14_z=176628256.00; total_items__roll7_z=172375856.00; n_bills__roll14_z=60493848.00; n_bills__roll7_z=59173908.00; n_bills__roll14_mean=-0.38; n_bills__roll7_mean=-0.37 || total_items__roll7_rel_jump=535969632.00; total_items__roll14_rel_jump=474959744.00; n_bills__roll7_rel_jump=206323536.00; n_bills__roll14_rel_jump=182007248.00; total_items__roll14_z=176628256.00; total_items__roll7_z=172375856.00; n_bills__roll14_z=60493848.00; n_bills__roll7_z=59173908.00; n_bills__roll14_mean=-0.38; n_bills__roll7_mean=-0.37
120,25fefa1b8968e14927a4772a6c6785e7,2023-10-16,1.0,1.0,1.0,427300.0,6.0,427300.0,1.0,avg_sum__peer_date_robust_z=71.02; max_sum__peer_date_robust_z=28.97; total_sum__peer_date_robust_z=4.65; ecash_fraction__peer_date_robust_z=0.31; n_bills__peer_date_robust_z=-0.09; total_items__peer_date_robust_z=-0.08 || avg_sum__peer_date_robust_z=71.02; max_sum__peer_date_robust_z=28.97; total_sum__peer_date_robust_z=4.65; ecash_fraction__peer_date_robust_z=0.31; n_bills__peer_date_robust_z=-0.09; total_items__peer_date_robust_z=-0.08 || avg_sum__peer_date_robust_z=71.02; max_sum__peer_date_robust_z=28.97; total_sum__peer_date_robust_z=4.65; ecash_fraction__peer_date_robust_z=0.31; n_bills__peer_date_robust_z=-0.09; total_items__peer_date_robust_z=-0.08
121,25fefa1b8968e14927a4772a6c6785e7,2023-10-17,1.0,1.0,1.0,676100.0,6.0,377300.0,0.55805355,avg_sum__peer_date_robust_z=120.00; max_sum__peer_date_robust_z=60.49; total_sum__peer_date_robust_z=7.07; ecash_fraction__peer_date_robust_z=-0.15; n_bills__peer_date_robust_z=-0.10; total_items__peer_date_robust_z=-0.09 || avg_sum__peer_date_robust_z=120.00; max_sum__peer_date_robust_z=60.49; total_sum__peer_date_robust_z=7.07; ecash_fraction__peer_date_robust_z=-0.15; n_bills__peer_date_robust_z=-0.10; total_items__peer_date_robust_z=-0.09 || avg_sum__peer_date_robust_z=120.00; max_sum__peer_date_robust_z=60.49; total_sum__peer_date_robust_z=7.07; ecash_fraction__peer_date_robust_z=-0.15; n_bills__peer_date_robust_z=-0.10; total_items__peer_date_robust_z=-0.09
122,25fefa1b8968e14927a4772a6c6785e7,2023-10-20,1.0,1.0,1.0,688700.0,4.0,447400.0,0.6496297,avg_sum__peer_date_robust_z=176.33; max_sum__peer_date_robust_z=53.04; total_sum__peer_date_robust_z=6.31; n_bills__peer_date_robust_z=-0.14; total_items__peer_date_robust_z=-0.10; ecash_fraction__peer_date_robust_z=-0.08 || avg_sum__peer_date_robust_z=176.33; max_sum__peer_date_robust_z=53.04; total_sum__peer_date_robust_z=6.31; n_bills__peer_date_robust_z=-0.14; total_items__peer_date_robust_z=-0.10; ecash_fraction__peer_date_robust_z=-0.08 || avg_sum__peer_date_robust_z=176.33; max_sum__peer_date_robust_z=53.04; total_sum__peer_date_robust_z=6.31; n_bills__peer_date_robust_z=-0.14; total_items__peer_date_robust_z=-0.10; ecash_fraction__peer_date_robust_z=-0.08
123,25fefa1b8968e14927a4772a6c6785e7,2023-10-21,1.0,1.0,1.0,1664300.0,10.0,850700.0,0.51114583,avg_sum__peer_date_robust_z=142.89; max_sum__peer_date_robust_z=95.54; total_sum__peer_date_robust_z=15.28; ecash_fraction__peer_date_robust_z=-0.23; n_bills__peer_date_robust_z=-0.11; total_items__peer_date_robust_z=-0.10 || avg_sum__peer_date_robust_z=142.89; max_sum__peer_date_robust_z=95.54; total_sum__peer_date_robust_z=15.28; ecash_fraction__peer_date_robust_z=-0.23; n_bills__peer_date_robust_z=-0.11; total_items__peer_date_robust_z=-0.10 || avg_sum__peer_date_robust_z=142.89; max_sum__peer_date_robust_z=95.54; total_sum__peer_date_robust_z=15.28; ecash_fraction__peer_date_robust_z=-0.23; n_bills__peer_date_robust_z=-0.11; total_items__peer_date_robust_z=-0.10
124,25fefa1b8968e14927a4772a6c6785e7,2023-10-24,1.0,1.0,1.0,2135400.0,3.0,1533500.0,0.71813244,avg_sum__peer_date_robust_z=759.66; max_sum__peer_date_robust_z=312.72; total_sum__peer_date_robust_z=22.59; n_bills__peer_date_robust_z=-0.13; total_items__peer_date_robust_z=-0.09; ecash_fraction__peer_date_robust_z=0.01 || avg_sum__peer_date_robust_z=759.66; max_sum__peer_date_robust_z=312.72; total_sum__peer_date_robust_z=22.59; n_bills__peer_date_robust_z=-0.13; total_items__peer_date_robust_z=-0.09; ecash_fraction__peer_date_robust_z=0.01 || avg_sum__peer_date_robust_z=759.66; max_sum__peer_date_robust_z=312.72; total_sum__peer_date_robust_z=22.59; n_bills__peer_date_robust_z=-0.13; total_items__peer_date_robust_z=-0.09; ecash_fraction__peer_date_robust_z=0.01
125,365093b47564865267f177afb1a39df5,2023-12-20,1.0,1.0,1.0,99800.0,2.0,0.0,0.0,n_bills__roll7_rel_jump=5980392.50; total_items__roll7_rel_jump=5361921.00; n_bills__roll14_rel_jump=5275572.50; total_items__roll14_rel_jump=4751569.00; total_items__roll14_z=1767015.88; n_bills__roll14_z=1753444.88; total_items__roll7_z=1724474.25; n_bills__roll7_z=1715185.75; avg_price_item=565.17; derived_sum_per_item=550.53 || n_bills__roll7_rel_jump=5980392.50; total_items__roll7_rel_jump=5361921.00; n_bills__roll14_rel_jump=5275572.50; total_items__roll14_rel_jump=4751569.00; total_items__roll14_z=1767015.88; n_bills__roll14_z=1753444.88; total_items__roll7_z=1724474.25; n_bills__roll7_z=1715185.75; avg_price_item=565.17; derived_sum_per_item=550.53 || n_bills__roll7_rel_jump=5980392.50; total_items__roll7_rel_jump=5361921.00; n_bills__roll14_rel_jump=5275572.50; total_items__roll14_rel_jump=4751569.00; total_items__roll14_z=1767015.88; n_bills__roll14_z=1753444.88; total_items__roll7_z=1724474.25; n_bills__roll7_z=1715185.75; avg_price_item=565.17; derived_sum_per_item=550.53
126,dc978bcbb6686f0e70c173d2367e131a,2023-11-20,1.0,1.0,1.0,94560.0,1.0,0.0,0.0,min_sum=1818.30; avg_price_piece=436.70; avg_price_item=310.15; avg_cash=158.04; median_sum=148.41; avg_sum=93.83; max_sum=16.99; total_cash=7.04; ecash_fraction=-0.73; ecash_bills_fraction=-0.70 || min_sum=1818.30; avg_price_piece=436.70; avg_price_item=310.15; avg_cash=158.04; median_sum=148.41; avg_sum=93.83; max_sum=16.99; total_cash=7.04; ecash_fraction=-0.73; ecash_bills_fraction=-0.70 || min_sum=1818.30; avg_price_piece=436.70; avg_price_item=310.15; avg_cash=158.04; median_sum=148.41; avg_sum=93.83; max_sum=16.99; total_cash=7.04; ecash_fraction=-0.73; ecash_bills_fraction=-0.70
127,dc978bcbb6686f0e70c173d2367e131a,2023-12-17,1.0,1.0,1.0,182355.0,2.0,0.0,0.0,min_sum=1741.66; avg_price_piece=421.06; avg_price_item=299.04; avg_cash=152.39; median_sum=143.08; avg_sum=90.46; max_sum=16.48; total_cash=13.57; total_sum=1.44; ecash_fraction=-0.73 || min_sum=1741.66; avg_price_piece=421.06; avg_price_item=299.04; avg_cash=152.39; median_sum=143.08; avg_sum=90.46; max_sum=16.48; total_cash=13.57; total_sum=1.44; ecash_fraction=-0.73 || min_sum=1741.66; avg_price_piece=421.06; avg_price_item=299.04; avg_cash=152.39; median_sum=143.08; avg_sum=90.46; max_sum=16.48; total_cash=13.57; total_sum=1.44; ecash_fraction=-0.73
128,dc978bcbb6686f0e70c173d2367e131a,2023-11-19,1.0,1.0,1.0,93790.0,1.0,0.0,0.0,min_sum=1803.49; avg_price_piece=433.14; avg_price_item=307.62; avg_cash=156.75; median_sum=147.20; avg_sum=93.06; max_sum=16.85; total_cash=6.98; ecash_fraction=-0.73; ecash_bills_fraction=-0.70 || min_sum=1803.49; avg_price_piece=433.14; avg_price_item=307.62; avg_cash=156.75; median_sum=147.20; avg_sum=93.06; max_sum=16.85; total_cash=6.98; ecash_fraction=-0.73; ecash_bills_fraction=-0.70 || min_sum=1803.49; avg_price_piece=433.14; avg_price_item=307.62; avg_cash=156.75; median_sum=147.20; avg_sum=93.06; max_sum=16.85; total_cash=6.98; ecash_fraction=-0.73; ecash_bills_fraction=-0.70
129,d4c6cf890ef803d3879818d5f32b3744,2023-11-07,1.0,1.0,1.0,242265.95,442.0,128330.96,0.52971107,n_bills__roll14_rel_jump=15730.96; total_items__roll14_rel_jump=13447.00; n_bills__roll7_rel_jump=9107.43; total_items__roll7_rel_jump=7828.89; n_bills__roll14_z=1495.49; total_items__roll14_z=1475.25; n_bills__roll7_z=1026.03; total_items__roll7_z=1003.70; total_items__peer_date_robust_z=3.52; total_items=3.36 || n_bills__roll14_rel_jump=15730.96; total_items__roll14_rel_jump=13447.00; n_bills__roll7_rel_jump=9107.43; total_items__roll7_rel_jump=7828.89; n_bills__roll14_z=1495.49; total_items__roll14_z=1475.25; n_bills__roll7_z=1026.03; total_items__roll7_z=1003.70; total_items__peer_date_robust_z=3.52; total_items=3.36 || n_bills__roll14_rel_jump=15730.96; total_items__roll14_rel_jump=13447.00; n_bills__roll7_rel_jump=9107.43; total_items__roll7_rel_jump=7828.89; n_bills__roll14_z=1495.49; total_items__roll14_z=1475.25; n_bills__roll7_z=1026.03; total_items__roll7_z=1003.70; total_items__peer_date_robust_z=3.52; total_items=3.36
130,ae7775e32570b1cd765d1e38cc186d57,2023-11-13,1.0,1.0,1.0,389160.0,3.0,37160.0,0.095487714,avg_cash=588.30; std_sum=193.25; avg_sum=128.91; min_sum=116.18; avg_price_piece=94.25; avg_price_item=66.90; max_sum=64.67; median_sum=48.49; total_cash=26.20; avg_ecash=23.40 || avg_cash=588.30; std_sum=193.25; avg_sum=128.91; min_sum=116.18; avg_price_piece=94.25; avg_price_item=66.90; max_sum=64.67; median_sum=48.49; total_cash=26.20; avg_ecash=23.40 || avg_cash=588.30; std_sum=193.25; avg_sum=128.91; min_sum=116.18; avg_price_piece=94.25; avg_price_item=66.90; max_sum=64.67; median_sum=48.49; total_cash=26.20; avg_ecash=23.40
131,b04b75b1294acee55bb5fa6a898db3c1,2023-12-01,1.0,1.0,1.0,500000.0,1.0,0.0,0.0,min_sum=9615.22; avg_price_piece=2310.99; avg_price_item=1641.50; avg_cash=835.65; median_sum=786.90; avg_sum=498.31; max_sum=92.07; total_cash=37.22; total_sum=4.45; ecash_fraction=-0.73 || min_sum=9615.22; avg_price_piece=2310.99; avg_price_item=1641.50; avg_cash=835.65; median_sum=786.90; avg_sum=498.31; max_sum=92.07; total_cash=37.22; total_sum=4.45; ecash_fraction=-0.73 || min_sum=9615.22; avg_price_piece=2310.99; avg_price_item=1641.50; avg_cash=835.65; median_sum=786.90; avg_sum=498.31; max_sum=92.07; total_cash=37.22; total_sum=4.45; ecash_fraction=-0.73
132,b05351731e3d0d403408f60b147942b1,2023-10-17,1.0,1.0,1.0,700000.0,1.0,700000.0,1.0,min_sum=13461.38; avg_price_piece=3235.56; avg_price_item=2298.24; median_sum=1101.86; avg_ecash=902.65; avg_sum=697.84; max_sum=129.11; total_ecash=7.37; total_sum=6.34; skew_sum=-0.62 || min_sum=13461.38; avg_price_piece=3235.56; avg_price_item=2298.24; median_sum=1101.86; avg_ecash=902.65; avg_sum=697.84; max_sum=129.11; total_ecash=7.37; total_sum=6.34; skew_sum=-0.62 || min_sum=13461.38; avg_price_piece=3235.56; avg_price_item=2298.24; median_sum=1101.86; avg_ecash=902.65; avg_sum=697.84; max_sum=129.11; total_ecash=7.37; total_sum=6.34; skew_sum=-0.62
133,b05351731e3d0d403408f60b147942b1,2023-10-25,1.0,1.0,1.0,346719.12,2.0,346719.12,1.0,min_sum=1672.28; median_sum=272.50; avg_ecash=223.12; avg_sum=172.44; avg_price_item=162.29; std_sum=105.74; avg_price_piece=83.92; max_sum=47.58; total_ecash=3.53; total_sum=3.00 || min_sum=1672.28; median_sum=272.50; avg_ecash=223.12; avg_sum=172.44; avg_price_item=162.29; std_sum=105.74; avg_price_piece=83.92; max_sum=47.58; total_ecash=3.53; total_sum=3.00 || min_sum=1672.28; median_sum=272.50; avg_ecash=223.12; avg_sum=172.44; avg_price_item=162.29; std_sum=105.74; avg_price_piece=83.92; max_sum=47.58; total_ecash=3.53; total_sum=3.00
134,b05351731e3d0d403408f60b147942b1,2023-11-18,1.0,1.0,1.0,368985.75,1.0,368985.75,1.0,min_sum=7095.72; avg_price_piece=1705.33; avg_price_item=1211.29; median_sum=580.57; avg_ecash=475.54; avg_sum=367.61; max_sum=67.81; total_ecash=3.77; total_sum=3.21; skew_sum=-0.62 || min_sum=7095.72; avg_price_piece=1705.33; avg_price_item=1211.29; median_sum=580.57; avg_ecash=475.54; avg_sum=367.61; max_sum=67.81; total_ecash=3.77; total_sum=3.21; skew_sum=-0.62 || min_sum=7095.72; avg_price_piece=1705.33; avg_price_item=1211.29; median_sum=580.57; avg_ecash=475.54; avg_sum=367.61; max_sum=67.81; total_ecash=3.77; total_sum=3.21; skew_sum=-0.62
135,795baeed12d41648165dff6a3443e159,2023-10-01,1.0,1.0,1.0,62720.0,19.0,0.0,0.0,derived_cash_to_ecash=190897891311616.00; avg_price_item=36.04; derived_sum_per_item=35.22; avg_price_piece=35.22; std_sum=16.82; max_sum__peer_date_robust_z=13.00; max_sum=12.36; avg_cash=6.21; avg_sum=5.02; derived_sum_per_bill=5.02 || derived_cash_to_ecash=190897891311616.00; avg_price_item=36.04; derived_sum_per_item=35.22; avg_price_piece=35.22; std_sum=16.82; max_sum__peer_date_robust_z=13.00; max_sum=12.36; avg_cash=6.21; avg_sum=5.02; derived_sum_per_bill=5.02 || derived_cash_to_ecash=190897891311616.00; avg_price_item=36.04; derived_sum_per_item=35.22; avg_price_piece=35.22; std_sum=16.82; max_sum__peer_date_robust_z=13.00; max_sum=12.36; avg_cash=6.21; avg_sum=5.02; derived_sum_per_bill=5.02
136,d4de779cbb45b5642f4dc68a70341484,2023-10-05,1.0,1.0,1.0,101300.0,1.0,0.0,0.0,derived_sum_per_item=467.86; avg_price_item=332.28; derived_sum_per_bill=100.55; ecash_bills_fraction=-0.70; log1p_total_items=-0.64; log1p_n_items=-0.60; log1p_n_bills=-0.59; derived_items_per_bill=-0.44; n_bills__roll14_std=-0.33; n_bills__roll7_std=-0.31 || derived_sum_per_item=467.86; avg_price_item=332.28; derived_sum_per_bill=100.55; ecash_bills_fraction=-0.70; log1p_total_items=-0.64; log1p_n_items=-0.60; log1p_n_bills=-0.59; derived_items_per_bill=-0.44; n_bills__roll14_std=-0.33; n_bills__roll7_std=-0.31 || derived_sum_per_item=467.86; avg_price_item=332.28; derived_sum_per_bill=100.55; ecash_bills_fraction=-0.70; log1p_total_items=-0.64; log1p_n_items=-0.60; log1p_n_bills=-0.59; derived_items_per_bill=-0.44; n_bills__roll14_std=-0.33; n_bills__roll7_std=-0.31
137,fa16692823bab27455fff3dbb795d04c,2023-10-16,1.0,1.0,1.0,37300.0,2.0,0.0,0.0,derived_cash_to_ecash=101033560768512.00; min_sum=122.91; derived_sum_per_item=85.78; avg_price_piece=85.78; avg_price_item=60.88; total_sum__roll7_rel_jump=33.74; avg_cash=31.17; median_sum=28.86; avg_sum__roll14_rel_jump=28.84; avg_sum__roll7_rel_jump=28.22 || derived_cash_to_ecash=101033560768512.00; min_sum=122.91; derived_sum_per_item=85.78; avg_price_piece=85.78; avg_price_item=60.88; total_sum__roll7_rel_jump=33.74; avg_cash=31.17; median_sum=28.86; avg_sum__roll14_rel_jump=28.84; avg_sum__roll7_rel_jump=28.22 || derived_cash_to_ecash=101033560768512.00; min_sum=122.91; derived_sum_per_item=85.78; avg_price_piece=85.78; avg_price_item=60.88; total_sum__roll7_rel_jump=33.74; avg_cash=31.17; median_sum=28.86; avg_sum__roll14_rel_jump=28.84; avg_sum__roll7_rel_jump=28.22
138,ae7775e32570b1cd765d1e38cc186d57,2023-11-23,1.0,1.0,1.0,784600.0,4.0,0.0,0.0,avg_cash=436.55; std_sum=407.17; avg_sum=195.18; max_sum=142.07; avg_price_piece=63.20; total_cash=58.33; avg_price_item=44.84; min_sum=19.07; median_sum=10.20; total_sum=7.14 || avg_cash=436.55; std_sum=407.17; avg_sum=195.18; max_sum=142.07; avg_price_piece=63.20; total_cash=58.33; avg_price_item=44.84; min_sum=19.07; median_sum=10.20; total_sum=7.14 || avg_cash=436.55; std_sum=407.17; avg_sum=195.18; max_sum=142.07; avg_price_piece=63.20; total_cash=58.33; avg_price_item=44.84; min_sum=19.07; median_sum=10.20; total_sum=7.14
139,50159c5f173f18e2fb6f2a405c3a4af1,2023-12-11,1.0,1.0,1.0,1859837.9,1343.0,188851.33,0.101541825,total_sum__roll7_rel_jump=4935627309056.00; total_sum__roll14_rel_jump=4318380425216.00; total_sum__roll14_z=1642013392896.00; total_sum__roll7_z=1620086358016.00; total_items__roll7_rel_jump=34979713024.00; total_items__roll14_rel_jump=30997942272.00; max_sum__roll7_rel_jump=27163418624.00; max_sum__roll14_rel_jump=25413826560.00; max_sum__roll14_z=12671466496.00; max_sum__roll7_z=12022465536.00 || total_sum__roll7_rel_jump=4935627309056.00; total_sum__roll14_rel_jump=4318380425216.00; total_sum__roll14_z=1642013392896.00; total_sum__roll7_z=1620086358016.00; total_items__roll7_rel_jump=34979713024.00; total_items__roll14_rel_jump=30997942272.00; max_sum__roll7_rel_jump=27163418624.00; max_sum__roll14_rel_jump=25413826560.00; max_sum__roll14_z=12671466496.00; max_sum__roll7_z=12022465536.00 || total_sum__roll7_rel_jump=4935627309056.00; total_sum__roll14_rel_jump=4318380425216.00; total_sum__roll14_z=1642013392896.00; total_sum__roll7_z=1620086358016.00; total_items__roll7_rel_jump=34979713024.00; total_items__roll14_rel_jump=30997942272.00; max_sum__roll7_rel_jump=27163418624.00; max_sum__roll14_rel_jump=25413826560.00; max_sum__roll14_z=12671466496.00; max_sum__roll7_z=12022465536.00
140,dc978bcbb6686f0e70c173d2367e131a,2023-10-01,1.0,1.0,1.0,190110.0,2.0,0.0,0.0,min_sum=1798.30; avg_price_piece=438.99; avg_price_item=311.77; avg_cash=158.87; median_sum=149.19; avg_sum=94.32; max_sum=17.37; total_cash=14.15; total_sum=1.51; std_sum=1.31 || min_sum=1798.30; avg_price_piece=438.99; avg_price_item=311.77; avg_cash=158.87; median_sum=149.19; avg_sum=94.32; max_sum=17.37; total_cash=14.15; total_sum=1.51; std_sum=1.31 || min_sum=1798.30; avg_price_piece=438.99; avg_price_item=311.77; avg_cash=158.87; median_sum=149.19; avg_sum=94.32; max_sum=17.37; total_cash=14.15; total_sum=1.51; std_sum=1.31
141,dc978bcbb6686f0e70c173d2367e131a,2023-10-02,1.0,1.0,1.0,97645.0,1.0,0.0,0.0,derived_cash_to_ecash=264488532049920.00; min_sum=1877.63; derived_sum_per_item=450.96; avg_price_piece=450.96; avg_price_item=320.28; avg_cash=163.19; median_sum=153.27; avg_sum__peer_date_robust_z=107.36; avg_sum=96.91; derived_sum_per_bill=96.91 || derived_cash_to_ecash=264488532049920.00; min_sum=1877.63; derived_sum_per_item=450.96; avg_price_piece=450.96; avg_price_item=320.28; avg_cash=163.19; median_sum=153.27; avg_sum__peer_date_robust_z=107.36; avg_sum=96.91; derived_sum_per_bill=96.91 || derived_cash_to_ecash=264488532049920.00; min_sum=1877.63; derived_sum_per_item=450.96; avg_price_piece=450.96; avg_price_item=320.28; avg_cash=163.19; median_sum=153.27; avg_sum__peer_date_robust_z=107.36; avg_sum=96.91; derived_sum_per_bill=96.91
142,dc978bcbb6686f0e70c173d2367e131a,2023-10-03,1.0,1.0,1.0,189332.5,3.0,0.0,0.0,derived_cash_to_ecash=512840167325696.00; avg_price_piece=291.31; derived_sum_per_item=291.31; avg_price_item=206.88; min_sum=142.29; median_sum=141.62; avg_cash=105.48; avg_sum__peer_date_robust_z=67.08; derived_sum_per_bill=62.46; avg_sum=62.46 || derived_cash_to_ecash=512840167325696.00; avg_price_piece=291.31; derived_sum_per_item=291.31; avg_price_item=206.88; min_sum=142.29; median_sum=141.62; avg_cash=105.48; avg_sum__peer_date_robust_z=67.08; derived_sum_per_bill=62.46; avg_sum=62.46 || derived_cash_to_ecash=512840167325696.00; avg_price_piece=291.31; derived_sum_per_item=291.31; avg_price_item=206.88; min_sum=142.29; median_sum=141.62; avg_cash=105.48; avg_sum__peer_date_robust_z=67.08; derived_sum_per_bill=62.46; avg_sum=62.46
143,dc978bcbb6686f0e70c173d2367e131a,2023-10-04,1.0,1.0,1.0,261299.0,9.0,0.0,0.0,derived_cash_to_ecash=707773968941056.00; derived_sum_per_item=120.36; avg_price_piece=120.36; avg_price_item=85.44; avg_sum__roll7_mean=80.95; avg_sum__roll14_mean=79.11; avg_cash=48.52; avg_sum__roll7_std=45.41; std_sum=44.77; avg_sum__roll14_std=36.51 || derived_cash_to_ecash=707773968941056.00; derived_sum_per_item=120.36; avg_price_piece=120.36; avg_price_item=85.44; avg_sum__roll7_mean=80.95; avg_sum__roll14_mean=79.11; avg_cash=48.52; avg_sum__roll7_std=45.41; std_sum=44.77; avg_sum__roll14_std=36.51 || derived_cash_to_ecash=707773968941056.00; derived_sum_per_item=120.36; avg_price_piece=120.36; avg_price_item=85.44; avg_sum__roll7_mean=80.95; avg_sum__roll14_mean=79.11; avg_cash=48.52; avg_sum__roll7_std=45.41; std_sum=44.77; avg_sum__roll14_std=36.51
144,dc978bcbb6686f0e70c173d2367e131a,2023-10-05,1.0,1.0,1.0,191625.0,2.0,0.0,0.0,derived_cash_to_ecash=519049750511616.00; min_sum=1776.28; derived_sum_per_item=442.49; avg_price_piece=442.49; avg_price_item=314.26; avg_cash=160.13; median_sum=150.38; avg_sum__peer_date_robust_z=96.49; avg_sum=95.08; derived_sum_per_bill=95.08 || derived_cash_to_ecash=519049750511616.00; min_sum=1776.28; derived_sum_per_item=442.49; avg_price_piece=442.49; avg_price_item=314.26; avg_cash=160.13; median_sum=150.38; avg_sum__peer_date_robust_z=96.49; avg_sum=95.08; derived_sum_per_bill=95.08 || derived_cash_to_ecash=519049750511616.00; min_sum=1776.28; derived_sum_per_item=442.49; avg_price_piece=442.49; avg_price_item=314.26; avg_cash=160.13; median_sum=150.38; avg_sum__peer_date_robust_z=96.49; avg_sum=95.08; derived_sum_per_bill=95.08
